id,name,album,release_date,popularity,groovy_factor,raw_energy
47jWLWOPCvw01CCLB748GF,Saint Of Me - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,15,0.10428000000000001,0.6940920519
3wZ3RsJLRC0fqD9aS7M9ep,Sleep Tonight,Dirty Work,1986-03-24,15,0.18225,0.17186502346666666
4NS9X69Qct0IObCiHcWTex,Tie You Up (The Pain Of Love),Undercover,1983-11-07,15,0.537138,0.34578579749999994
0jCvKMfgaIARwEZzO0tjPs,You Got Me Rocking - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,15,0.12026300000000001,0.7834448635
4Mot6dnCRYEU0WbaqqYIvZ,Respectable - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,14,0.041769,0.8856705574833333
1N6uLXDF2dCLY3dvIQdVAE,Back To Zero,Dirty Work,1986-03-24,14,0.470475,0.0657743541
6AlD6jYja3dMzzWYahm5rS,Instrumental 2 - Live,Live At The Checkerboard Lounge,2012-07-09,14,0.135971,0.7602921144
2oKcd4rsBp4535g7bAtAef,Pain In My Heart - Live In Ireland / 1965,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2012-11-06,14,0.048100000000000004,0.4490179920666667
5aFATYgESmg4UYuOdKjyOr,Brown Sugar - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,14,0.09486,0.880024449
4wdy9PVShHKMKIsxSvPrxW,Start Me Up - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,14,0.30712,0.8209467415666667
38T6IwDvXGaf3YdqoRlokG,Brown Sugar - Live,Bridges To Bremen (Live),2019-06-21,14,0.116564,0.69724338
4NzaiJ4seaVHFREN51oTiR,It Must Be Hell,Undercover,1983-11-07,14,0.51168,0.24996178333333335
49faFxZuSPXOt1GB18oJi0,All The Way Down,Undercover,1983-11-07,14,0.449684,0.30616238729999995
2TWnpzmK2H1CptpsIANCKR,All About You,Emotional Rescue,1980-06-20,14,0.123615,0.03205016009999999
0M7e8MUFjyFkVLuRmjTiql,Not Fade Away - Live,got LIVE if you want it!,1966-12-10,14,0.26827500000000004,0.6640164978333333
5IGkRhYYlfgDizG3czcfyy,Fortune Teller - Live,got LIVE if you want it!,1966-12-10,14,0.079587,0.16365334826666667
1u3fxt3vdr5wIm1sDZjaHD,"Like A Rolling Stone - Live In London, England / 1995",Stripped,1995-01-13,14,0.168888,0.8238876881666666
3C9tsXCZkf4TN7vGypIOpc,Live With Me - Live,Voodoo Lounge Uncut (Live),2018-11-16,14,0.11255400000000002,0.7999807168
1xCyLW0946Q5fSzPIbc6lA,Not Fade Away - Live,Totally Stripped - Amsterdam (Live),2016-06-03,14,0.202825,0.74751808705
4iKSE8HKd5G1kocsl1zex0,You Can Make It If You Try,England’s Newest Hitmakers,1964-05-30,14,0.385994,0.0776504148
2Jf54tisJgpD2KnWTgiIO1,Dead Flowers - Live,Totally Stripped - Amsterdam (Live),2016-06-03,14,0.32486,0.7793383554000001
7xBMiL1Qe5O1SowmRfikeI,Like A Rolling Stone - Live,Totally Stripped - Amsterdam (Live),2016-06-03,14,0.06737499999999999,0.6233375358
3QLENsqPWW2RQuuR9XpeqX,Blinded By Love,Steel Wheels,1989-08-29,14,0.5833919999999999,0.029023119653333332
5s8PoiUEeFhzqtN0scmhhR,Sweet Virginia - Live,Totally Stripped - Brixton (Live),2016-06-06,14,0.1232,0.6832328049999999
5hXl5OTCF7BJfjGndijZ9O,Black Limousine - Live,Totally Stripped - Brixton (Live),2016-06-06,14,0.14845199999999997,0.807225588
6qC5Z8vEoZvfHppyyYZwtG,"Wild Horses - Live In Tokyo, Japan / 1995",Stripped,1995-01-13,14,0.12000300000000001,0.0434477934
7cJ5WgcFbjfM6ZZWKsco3f,Tumbling Dice - Live,Bridges To Bremen (Live),2019-06-21,14,0.18954000000000001,0.8722124634666666
3A4vW1kzExfrmjS4I3Aibu,Sweet Virginia - Live,Totally Stripped - Amsterdam (Live),2016-06-03,14,0.116376,0.6001819927
1jjQI8QadTlHh1xvflW107,Carol - Saturday Club / 1964,On Air (Deluxe),2017-12-01,14,0.5792849999999999,0.06883985304
4Pv8b114sGZcwpGNblFCls,If You Need Me - The Joe Loss Pop Show / 1964,On Air (Deluxe),2017-12-01,14,0.114935,0.17921070625
3u85jMegJFzVuRBOI8i4Me,Shine A Light - Live,Totally Stripped - Brixton (Live),2016-06-06,14,0.112608,0.5621763072
22hBZzeJcM7XaqlsrWzn3v,Wanna Hold You - Live,Bridges To Bremen (Live),2019-06-21,14,0.143072,0.8154480144999999
0MpP38XCvg6NBRTqcK7jTE,Confessin' The Blues - The Joe Loss Pop Show / 1964,On Air (Deluxe),2017-12-01,14,0.212052,0.34523967999999994
1Kl7irmZwjmB89EhxUQbWE,Where The Boys Go,Emotional Rescue,1980-06-20,14,0.42687,0.5577591437499999
0gBs7Dk1Xp7TTltv5U4BWs,Everybody Needs Somebody To Love (Finale) - Live,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2012-11-06,14,0.043425000000000005,0.6565773157
31g4VGd4slz0u5EVeX5C3l,Midnight Rambler - Live,Ladies & Gentlemen (Live),2017-06-16,14,0.09438,0.7029073866666666
53HIYkeldthD5QMvCJihsF,Going Home,Aftermath (UK Version),1966-04-15,14,0.23392800000000002,0.08437772699999999
4OaFwyqneBSyAGIDFE46HU,Too Tough,Undercover,1983-11-07,14,0.354293,0.27473115986666663
18d9c8A545bJ5hwAuiR1T6,Let It Bleed - Live,Totally Stripped - Amsterdam (Live),2016-06-03,14,0.355775,0.65448383585
73sNL3SolF2KOluj87XHew,Coming Down Again,Goats Head Soup,1973-08-31,14,0.173536,0.024323855133333332
1QU1c3bPhPFsgNexuS8XGt,Start Me Up - Live,Voodoo Lounge Uncut (Live),2018-11-16,14,0.29531399999999997,0.8327292761999999
5qxXIICV82Z6WErDicHEzx,Beautiful Delilah - Saturday Club / 1964,On Air (Deluxe),2017-12-01,14,0.708994,0.06302257736666665
7sMYoSEOYql0EwuWvchgD9,The Under Assistant West Coast Promotion Man - Edit / Mono Version,Out Of Our Heads (UK),1965-07-30,14,0.359375,0.12995582890000001
5URzOluDlx70DRRimczvFA,When The Whip Comes Down - Live,Bridges To Buenos Aires (Live),2019-11-08,14,0.068256,0.8651082375
4U6UFdau5bCCiquXGpekPm,Miss You - Live,Totally Stripped - Brixton (Live),2016-06-06,14,0.21297000000000002,0.6665759035000001
0i7uGz7kX7ISHbOWW3CeUB,Jumpin’ Jack Flash - Live,Voodoo Lounge Uncut (Live),2018-11-16,14,0.1206,0.8208256658333333
3GJfeWke6zCUzJD2uvPxHq,Crackin' Up - Top Gear / 1964,On Air (Deluxe),2017-12-01,14,0.51828,0.0719303546
6IEqOonOnbWGbQVDTC6usc,"Please Accept My Love - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,13,0.143468,0.1268401408
3NWMRMD2Y04M11IKxmQ4Ew,Ain't That Loving You Baby - Rhythm And Blues / BBC World Service / 1964,On Air (Deluxe),2017-12-01,13,0.530292,0.042353011260000004
6fcNQmdqVkyZb9lXSQwPcs,Brown Sugar - Live,Voodoo Lounge Uncut (Live),2018-11-16,13,0.144438,0.8613874833333334
2oMOIxQihtvKqXiK0y4Q8K,The Last Time - Live,got LIVE if you want it!,1966-12-10,13,0.04885199999999999,0.4360082538
068K0Pa4o6aWZzefuxJ8v3,Pretty Beat Up,Undercover,1983-11-07,13,0.42645399999999994,0.1480448434666667
4BSZCOHySGSwBJlzM4qaAD,Before They Make Me Run - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,13,0.1323,0.8344810390999999
2zJPbDK6iXGLJZt4oTWEVr,Feel On Baby,Undercover,1983-11-07,13,0.700101,0.032446342484999995
3LOcsLNqD4iMHXtFI87MmS,Time Is On My Side - Live,got LIVE if you want it!,1966-12-10,13,0.07946399999999999,0.3805651335666667
3ehBypZkRIdtlhI1sp8aw9,"Have You Seen Your Mother, Baby, Standing In The Shadow? - Live",got LIVE if you want it!,1966-12-10,13,0.189056,0.7330772526000001
4ijsU5NkUfBJqVkv6sCfu9,I Can't Be Satisfied - Top Gear / 1964,On Air (Deluxe),2017-12-01,13,0.54048,0.081264328
7sbdxg0JS1sOUSYIEcKg7p,Street Fighting Man - Live,Voodoo Lounge Uncut (Live),2018-11-16,13,0.10919999999999999,0.5897462013
4AQetxO0HU8AtQfmhGnMzp,Sparks Will Fly - Live,Voodoo Lounge Uncut (Live),2018-11-16,13,0.136,0.8255474934
7DgRvvPcJlxks2lNpudsuT,Petrol Blues,Some Girls (Deluxe Version),1978-06-09,13,0.28056000000000003,0.06242279580000001
2kKJunAgj3jOTICnVZIumd,Doo Doo Doo Doo Doo (Heartbreaker) - Live,Voodoo Lounge Uncut (Live),2018-11-16,13,0.18693,0.6631139074999999
0shBhEUGqL8O0k7R5eGE1C,Heart Of Stone - Stereo Version / Remastered 2002,Now!,1965-02-13,13,0.210546,0.04030417365333334
0zTrg7EWTCdeOFURYpXCjl,Little T&A - Remastered 2021,Tattoo You,2021-10-22,13,0.39809700000000003,0.6146957053666665
1jHgdJgPAHBO6w6A882eKO,Tumbling Dice - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,13,0.210485,0.8709311719333334
6C7Ru16STGR0bdDCAKWKrQ,Shine A Light - Live,Totally Stripped - Amsterdam (Live),2016-06-03,13,0.10231199999999999,0.5037331552
5aIAJsdInDaxF0TYqzHnuQ,Honky Tonk Women - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.08590700000000001,0.8479429343
13CIV4ivMyCMOX5RyVvxHw,Like A Rolling Stone - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.181916,0.10573228683333333
4z3nbTFJ52I3qhxTSLhNKE,You Got Me Rockin’ - Live,Totally Stripped - Brixton (Live),2016-06-06,13,0.156375,0.830400384
6kmS7z3RhvT3cZCBH8Ef2K,It's Only Rock 'N' Roll (But I Like It) - Live,Voodoo Lounge Uncut (Live),2018-11-16,13,0.27342,0.656188852
6CrK0FpVCBftYeZqM8qTgg,Connection - Live,Totally Stripped - Amsterdam (Live),2016-06-03,13,0.034496,0.7300921003999999
25kX8z2rKG4NthW32gnbz8,It's Only Rock N Roll (But I Like It) - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.25452400000000003,0.8056762949999999
3YXP5xEzFqWooPLEdfBZr6,Little By Little - The Joe Loss Pop Show / 1964,On Air (Deluxe),2017-12-01,13,0.263132,0.3823283295
3r1c7Bc92O9tMJEoinBkzS,I'm Moving On - The Joe Loss Pop Show / 1964,On Air (Deluxe),2017-12-01,13,0.282663,0.29639477979999995
2wT0VXLNER5sWUwVr45rp3,Hide Your Love,Goats Head Soup,1973-08-31,13,0.423279,0.0984878136
2owb9R1M1XLopVP7boloee,You Got Me Rocking - Live,Bridges To Bremen (Live),2019-06-21,13,0.10838899999999999,0.4741111466666667
366VyrwlimjuxD1QMf2oSS,Silver Train,Goats Head Soup,1973-08-31,13,0.370576,0.4570918666666667
5Cfp95sYuTtfhQ06OoZmuX,Wild Horses - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.153303,0.4772256363
5EvmBtXGyWCbubE6PqT10N,Band Intros - Live,A Bigger Bang (Live),2021-07-09,13,0.0087636,0.6814173955
4HpzVzgUmNiGhvoIBcOKWa,I Go Wild - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.161204,0.7306591499999999
3emNC7Qbc8ETABYWyhwWMD,Can't Be Seen,Steel Wheels,1989-08-29,13,0.503958,0.16517084246666666
4PN6MNzFKUDsaYzvDN88mW,Monkey Man - Live,Totally Stripped - Brixton (Live),2016-06-06,13,0.14099799999999998,0.5140684061999999
4QTq9sAqt6g3TVzgGwka4X,Tumbling Dice - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.145452,0.80901688875
0HJ2x3A9QuOGoCbffBL28s,Beast Of Burden - Live,Totally Stripped - Paris (Live),2016-05-20,13,0.28405300000000006,0.7645682954
32wyIXu0r2wpIE0DRqJpiX,Live With Me - Live,Totally Stripped - Amsterdam (Live),2016-06-03,12,0.05611200000000001,0.8557869759999999
1j5CpRv1YIyPD24iqr91lb,No Expectations,Beggars Banquet,1968-12-06,12,0.132913,0.026828595833333337
1rhAw5xFRNwxqUDSDJVqCO,Monkey Man - Live,Voodoo Lounge Uncut (Live),2018-11-16,12,0.213309,0.5398791713333335
2g9o0pyV6uGBoCV58pKHbw,Start Me Up - Remastered 2021,Tattoo You,2021-10-22,12,0.517815,0.06941087234
4Q1mpLGl94xstgXlhoaCh5,Whoopi Goldberg Intro - Live,Voodoo Lounge Uncut (Live),2018-11-16,12,0.0156418,0.6723971026666666
4d4otRAYpomoI2ghVEfrPT,Hold On To Your Hat,Steel Wheels,1989-08-29,12,0.11452000000000001,0.444075505
7fwPLoYz4QaLDt8e4j1AO7,I'm Alright - Live,got LIVE if you want it!,1966-12-10,12,0.16564500000000001,0.7844531517333333
4FB7tn0ja29JrVcCq4Uems,Who Do You Love? - Live,Voodoo Lounge Uncut (Live),2018-11-16,12,0.197274,0.6207772427999999
5vaIQW6IAjNo5tUoZGTiKE,Key To The Highway - Piano Instrumental,Dirty Work,1986-03-24,12,0.25785399999999997,0.0112258701
6WldjfQQ1uKcEYYqiGDCcP,Down In The Bottom - Live,Totally Stripped - Brixton (Live),2016-06-06,12,0.3423,0.8080350547499999
5J11UEOKBvoUuKXsbQJ26g,Rocks Off,Exile On Main Street (Bonus Track Version),1972-05-12,12,0.431165,0.1257818664
5nZt7DWxOW1C6VFOnOrr3S,All Down The Line - Live,Totally Stripped - Amsterdam (Live),2016-06-03,12,0.09492,0.844412335
3JGBlKEOLFyNsH3Hb3pyeu,Love In Vain - Live,Totally Stripped - Brixton (Live),2016-06-06,12,0.11218,0.4673182833333334
5VVt4txnPdpmxD0R8m9YAg,Continental Drift,Steel Wheels,1989-08-29,12,0.315405,0.130561088
5gp86m1BSjXePFNrMFWUv9,Thief In The Night - Live,Bridges To Bremen (Live),2019-06-21,12,0.168976,0.6600087228
5djxnck9YQRUv8XSrhDgd2,Angie - Live,Totally Stripped - Paris (Live),2016-05-20,12,0.150375,0.5476835607
2wrH8dAuxOx2zlDOnL30N1,Heaven - Remastered 2021,Tattoo You,2021-10-22,12,0.067821,0.0666145766
3c7D4xClLbpKuSdjNAlH63,Midnight Rambler - Live,Totally Stripped - Brixton (Live),2016-06-06,12,0.109928,0.780473267
5yc3uGSKW0gQu2gGlmrfR6,Stop Breakin' Down Blues - Live,Voodoo Lounge Uncut (Live),2018-11-16,12,0.230826,0.6827293666666667
6ldqHzwY0JQoQC3du9qb2e,Start Me Up - Live,Totally Stripped - Brixton (Live),2016-06-06,11,0.30879,0.8781728308499999
3nf7duO31qRQCtzIgw01No,Jumpin’ Jack Flash - Live,Totally Stripped - Brixton (Live),2016-06-06,11,0.098092,0.8513345256
40jTg5eNkgjUWmBvCoq7hd,Connection - Live,Totally Stripped - Brixton (Live),2016-06-06,11,0.094488,0.7565565577500001
3sEWgRE8bVMsdGJHIPCzaC,Slipping Away - Live,Totally Stripped - Brixton (Live),2016-06-06,11,0.24703199999999997,0.6701147255333334
24PkL1dFz5nmFoZj3hctdG,Before They Make Me Run - Live,Voodoo Lounge Uncut (Live),2018-11-16,11,0.12931,0.7630275827999999
0nF6T5B1ll314oY0IZZjhH,Waiting On A Friend - Remastered 2021,Tattoo You,2021-10-22,11,0.50445,0.5172226906666667
3OgYmmZCH7S22AH2JTr7VV,Can You Hear The Music,Goats Head Soup,1973-08-31,11,0.15141,0.17036699249999998
4HvV7Xp4Qwg0pYQXFILFrC,Charlie's Intro To Little Red Rooster - Live,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2012-11-06,11,0.0085386,0.7000912869
3Ij0zeB1QGZCntaskvSiZC,Shine A Light,Exile On Main Street (Bonus Track Version),1972-05-12,11,0.20987499999999998,0.2239680296
69Itw6gU1AbVONAl78RLlI,I'm Moving On - Live,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2012-11-06,11,0.037696,0.5227820056666668
6ZJ5gVsnpgNIkBWM0zJrwd,Miss You - Live,Totally Stripped - Paris (Live),2016-05-20,11,0.184778,0.7381873230666668
7sv57z5kWoSIyh0VWC15jr,Let It Bleed - Live,Totally Stripped - Paris (Live),2016-05-20,11,0.33371700000000004,0.8107945683333333
6Xt7Q8xv6XKKIET9PRuD26,Respectable - Live,Totally Stripped - Amsterdam (Live),2016-06-03,11,0.110166,0.8197791137999999
1KJC0gZCDoQcfZSuiA5omL,All Down The Line - Live,Totally Stripped - Paris (Live),2016-05-20,11,0.030787999999999996,0.78183643875
2rJIvMcFLEBV2g1UimJcdL,You Got Me Rockin’ - Live,Totally Stripped - Paris (Live),2016-05-20,11,0.100832,0.6974275595
0CA7dnEZxDj5rX0r7kw48v,Sympathy For The Devil - Live,Love You Live (Remastered),1977-09-23,11,0.324093,0.8179524499999999
6njn1Fgy02IKmPGSqP0LYX,I Go Wild - Live,Voodoo Lounge Uncut (Live),2018-11-16,11,0.13413399999999998,0.7892328130666667
1QlzA2hUdMLGxbc7FW6vFu,Midnight Rambler - Live,Totally Stripped - Paris (Live),2016-05-20,11,0.093624,0.7566809600000001
4uq9X4thZKyxllgqquNMcc,Play With Fire - Mono Version,Out Of Our Heads (US Sequence),1965-07-30,11,0.046924799999999996,0.0645048075
1EBTKOH8sAMOfN9hNnRNMk,Street Fighting Man - Live,Totally Stripped - Amsterdam (Live),2016-06-03,11,0.185198,0.8274816513333333
3qaS7z0tdy33jXD3mT410A,Slave - Remastered 2021,Tattoo You,2021-10-22,11,0.475974,0.04683897956000001
1i3QdxXz7W0AQr3DkXYlvs,Slipping Away - Live,Totally Stripped - Amsterdam (Live),2016-06-03,11,0.107916,0.696219867
44PK1Cm3mTgOLYgNYCwacB,Live With Me - Live,Totally Stripped - Brixton (Live),2016-06-06,11,0.131328,0.466314975
4EzYKKunEz1mvUnwiv7RQZ,Hang Fire - Remastered 2021,Tattoo You,2021-10-22,11,0.388162,0.23765536080000002
2lYFAB9e1ouVj1RDKTyBQ9,Break The Spell,Steel Wheels,1989-08-29,10,0.442892,0.1723714266
1ZfsYDCGaXzThVXLUCmM3N,2000 Light Years From Home,Their Satanic Majesties Request,1967-12-08,10,0.09457499999999999,0.06813450000000001
3XsM2EQq4WrUlxE0jn1kP8,Brown Sugar - Live,Totally Stripped - Brixton (Live),2016-06-06,10,0.14816100000000001,0.8733988874333333
2UkWs4m6e7c9ody7mDTFsP,"Angie - Live In Paris, France / 1995",Stripped,1995-01-13,10,0.19201000000000001,0.147507204
5k2L4RTWVEk5pofGgephkt,It's All Over Now,12 x 5,1964-10-17,10,0.45389399999999996,0.1840100185
4CrBjpasaIf70RbJ0HbCQD,Start Me Up - Live,Totally Stripped - Paris (Live),2016-05-20,10,0.31584,0.8509502829166666
07cJiMPosMBz9vG3hyb5Dt,Brown Sugar - Live,Totally Stripped - Paris (Live),2016-05-20,10,0.0207432,0.8414926168999999
1Yjdv1Fu7S7tNjYf7JbmPx,Jumpin’ Jack Flash - Live,Totally Stripped - Paris (Live),2016-05-20,10,0.026973,0.789727158
0MbrG2Bw3XOT1fndpAPME0,Shine A Light - Live,Totally Stripped - Paris (Live),2016-05-20,10,0.14430400000000002,0.476073975
2xBjpE0gh5FOa354s8cmtm,I Go Wild - Live,Totally Stripped - Brixton (Live),2016-06-06,10,0.154795,0.7791145945
2dcOnD67kWP4hINld5W9k8,Shattered - Live,Totally Stripped - Paris (Live),2016-05-20,10,0.10349000000000001,0.8163284550000002
07wmENbQFO9cYRV3807eL4,The Worst - Live,Totally Stripped - Amsterdam (Live),2016-06-03,10,0.12095999999999998,0.5260418905
3ZzPCDDWIFWL3vg2Z5VZ8b,Gimme Shelter - Live Licks Tour,Live Licks,2004-11-01,10,0.10813800000000001,0.6571754217
6H6xc0isHM5guLDPi8voes,Worried About You - Remastered 2021,Tattoo You,2021-10-22,10,0.162009,0.05463504200000001
3mqA7A1IornPzigI2O9iX3,Stray Cat Blues,Beggars Banquet,1968-12-06,10,0.13794399999999998,0.05695832752499999
4x37eaT7Szgy16oIPidPxI,The Worst - Live,Voodoo Lounge Uncut (Live),2018-11-16,10,0.10936499999999999,0.12590505640000002
59XIQ4BTfdDoOYO7448kAj,Parachute Woman,Beggars Banquet,1968-12-06,9,0.451308,0.04985123715
3kYBe8DXin0TGJWmMGJQTW,No Use In Crying - Remastered 2021,Tattoo You,2021-10-22,9,0.239976,0.13209048615
6TJgRKaxBDGCCcIUdQPjtB,Highwire,Flashpoint,1991-04-02,9,0.38060499999999997,0.047011750025
01P3L0fBZHBpImwHlBIyvk,Black Limousine - Remastered 2021,Tattoo You,2021-10-22,9,0.39599999999999996,0.6396532935333334
0ySwL9ML3837OrdlOqRDJn,Tops - Remastered 2021,Tattoo You,2021-10-22,9,0.36138,0.08597627499999999
1quzyRflQIJJSvoJW1g7yW,"Dead Flowers - Live In London, England / 1995",Stripped,1995-01-13,9,0.43788,0.8322820512500001
4h9AuB1VcQwr9ApBEmmz9v,"Midnight Rambler - Live From Madison Square Garden, New York/1969",Get Yer Ya Yas Out,1970-09-04,9,0.22670600000000002,0.5041120228
6cD8QIUk5ROMqVLtTuhS6n,Down In The Bottom - Live,Totally Stripped - Paris (Live),2016-05-20,9,0.233496,0.7302920225333334
6EA0ZXpRfGDFo7ej3Tfzuq,Rip This Joint - Live,Totally Stripped - Brixton (Live),2016-06-06,9,0.16017599999999999,0.8972371296
3KSLbVjE9Hdx6abOGewoj4,Rip This Joint - Live,Totally Stripped - Amsterdam (Live),2016-06-03,9,0.09601900000000001,0.8416272899999999
6aiALZZDFibaxE067I9Jf8,Time Is On My Side,12 x 5,1964-10-17,9,0.098368,0.051566721066666675
2LvX5QFMrt0BBVlUvx7nFB,Sweet Virginia,Exile On Main Street (Bonus Track Version),1972-05-12,9,0.26712,0.17711393100000003
3lNjIM1izZ7DppY9VHmtmg,Honky Tonk Women - Live,Love You Live (Remastered),1977-09-23,9,0.350595,0.6984522431333334
4WjUbxicSdFts3iNqY9dwZ,Out Of Time - Long Version,Aftermath (UK Version),1966-04-15,9,0.461018,0.06317051666666666
1RLOMyliAwkc86Ovksgy95,"Street Fighting Man - Live In Amsterdam, Netherlands / 1995",Stripped,1995-01-13,9,0.319473,0.8287591718
6VC2aCaH1AORT0ZJkNT6kG,"Angie - Live At Madison Square Garden, USA / 2003",Live Licks,2004-11-01,9,0.160262,0.6178237923
2iMolRc2CyOI6em9vV4NIF,Sex Drive,Flashpoint,1991-04-02,8,0.558054,0.24554138266666667
39f71Z1Ge24QPCmCSFfUMx,Neighbours - Remastered 2021,Tattoo You,2021-10-22,8,0.321409,0.23348715599999997
0nZCvKylgqbG96kydkmHUW,"Sweet Virginia - Live In Lisbon, Portugal / 1995",Stripped,1995-01-13,8,0.21706999999999999,0.13587972545
6hNcK5SwJM28Oe8ak9Ibq7,Slipping Away - Live,Totally Stripped - Paris (Live),2016-05-20,8,0.278928,0.6716032799999999
393GkUCb3dVYli3OpNiyUO,If You Can't Rock Me / Get Off Of My Cloud - Live,Love You Live (Remastered),1977-09-23,8,0.31598,0.8703900972499999
2XwktNOvpYIEV2rPd4ENNK,"Paint It Black - Live At Twickenham, England / 2003",Live Licks,2004-11-01,8,0.053652,0.90350624
4wBUcfAyg3R5WvgFq82MTd,Lady Jane - Stereo Version,Aftermath (UK Version),1966-04-15,8,0.10851400000000001,0.018955169566666666
2CdUDqecgMMl8BEwlBKlID,Connection - Live,Totally Stripped - Paris (Live),2016-05-20,8,0.06300199999999999,0.6010383498666667
2FfTh87DnpkSSpgjYnPh5W,Jigsaw Puzzle,Beggars Banquet,1968-12-06,8,0.2988,0.03450207125
6AjfMAn0fIFVjBazUT4lYx,"Miss You - Live At The Gatorbowl, Florida, USA / 1989",Flashpoint,1991-04-02,8,0.43238999999999994,0.8247353183999999
1VsrEodwFkiqLrotIw9ls4,Lady Jane - Stereo Version,Flowers,1967-06-26,8,0.194166,0.020095518025000002
2y4xj6ZK340J4wyHjfcRpL,Dear Doctor,Beggars Banquet,1968-12-06,8,0.275217,0.0782413032
0JJvaUfgwnqaNq4xz7VXZK,"Sympathy For The Devil - Live At Korakuen Dome, Japan / 1990",Flashpoint,1991-04-02,8,0.24644000000000002,0.8439316997999999
7pOsnFklqj2Y96HkcV2N51,2000 Man,Their Satanic Majesties Request,1967-12-08,8,0.23504000000000003,0.18533001066666666
3mIG3Mazmvrx7loo5IyKpF,Under The Boardwalk,12 x 5,1964-10-17,8,0.42370499999999994,0.11266529030000001
2HkdDmfWJTcbs2ayZpSUtt,"Can't You Hear Me Knocking - Live At The Wiltern Theatre, Los Angeles, USA / 2002",Live Licks,2004-11-01,8,0.270948,0.7779104025
0l8fJO050thh71O5vZdBzE,Ventilator Blues,Exile On Main Street (Bonus Track Version),1972-05-12,8,0.48822000000000004,0.31024490130000004
7doHyjARCcdvroaaYLS5qX,Star Star - Live,Love You Live (Remastered),1977-09-23,8,0.289575,0.8569551275499999
7kB9dihkau7G6F0mZXNFIg,Sympathy For The Devil - Live,Get Yer Ya Yas Out,1970-09-04,7,0.45051199999999997,0.5595460572166666
2YCXpcpj2DFEbT9P3GnQnZ,Jumpin' Jack Flash - Live,Get Yer Ya Yas Out,1970-09-04,7,0.279225,0.6857421188999999
5gHLUMRggrlj2zCXO6aXSh,Factory Girl,Beggars Banquet,1968-12-06,7,0.22703199999999998,0.0432634224
2V0hWo8rqGqaWFdKglikO4,Citadel,Their Satanic Majesties Request,1967-12-08,7,0.18178,0.04700611813333333
5R9gp8WjPFiL8N8zcie6gd,"You Can't Always Get What You Want - Live At The Gatorbowl, Florida, USA / 1989",Flashpoint,1991-04-02,7,0.162487,0.3085219398333333
35f2GChoxechEBtARjjJ7X,"Paint It Black - Live At Olympic Stadium, Barcelona, Spain / 1990",Flashpoint,1991-04-02,7,0.10470999999999998,0.7981819942499999
7GAUwhnmLEJX4lGojzln45,"Let It Bleed - Live In Paris, France / 1995",Stripped,1995-01-13,7,0.537196,0.2928633346666667
5cBN45wmAAnzRluLRBmD6H,"The Spider And The Fly - Live In Tokyo, Japan / 1995",Stripped,1995-01-13,7,0.36391599999999996,0.13640146939999997
1LYavMlREQmOi4N9ExbMNX,Carol - Live,Get Yer Ya Yas Out,1970-09-04,7,0.593554,0.7234175004
5DDwFDP9jlFaKZtFnGrFdg,Rip This Joint - Live,Totally Stripped - Paris (Live),2016-05-20,7,0.096356,0.8921533829999999
5U5KMFjEsjV4HsDjsN2Gaa,"You Can't Always Get What You Want - Live At Twickenham, England / 2003",Live Licks,2004-11-01,7,0.114108,0.8004468980000001
7H8qCdGu9oIIoPIb4zZ3vI,"Honky Tonk Women - Live At Madison Square Garden, USA / 2003",Live Licks,2004-11-01,7,0.24304499999999998,0.879883032
2WdYtQ2RNd7TijLiERHC1F,"Start Me Up - Live At Madison Square Garden, USA / 2003",Live Licks,2004-11-01,7,0.220884,0.919194908
6I2JNjT7F27M3KNaFKPQhq,Happy - Live,Love You Live (Remastered),1977-09-23,7,0.16496999999999998,0.8263508994999998
2fDudMczskgIRmjGWoMTC0,Happy,Exile On Main Street (Bonus Track Version),1972-05-12,7,0.535575,0.45299420920000005
11z543x5tM4U0H27bxALNJ,Rip This Joint,Exile On Main Street (Bonus Track Version),1972-05-12,7,0.49648800000000004,0.27242498639999996
1tW2hosw21aqfPYB0FMjXe,"(I Can't Get No) Satisfaction - Live At Madison Square Garden, USA / 2003",Live Licks,2004-11-01,7,0.158301,0.8675676605
4EbFfWTaD6itVk7CRNuLpX,All Down The Line,Exile On Main Street (Bonus Track Version),1972-05-12,7,0.426618,0.7241309898666668
